,时间,标题,股票代码,问询函类型,文件地址
4514,2017-03-30 18:30:02,关于宁波建工股份有限公司的问询函,601789,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129077458776330.pdf
4515,2017-03-30 17:10:02,关于彩虹显示器件股份有限公司的定期报告事后审核意见函,600707,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129077458703787.pdf
4516,2017-03-30 17:10:02,关于浙江富润股份有限公司的定期报告事后审核意见函,600070,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129077458708700.pdf
4517,2017-03-28 17:20:00,关于江西昌九生物化工股份有限公司的问询函,600228,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129077458530308.pdf
4518,2017-03-28 21:10:01,关于北京信威科技集团股份有限公司的问询函,600485,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129077458565957.pdf
4519,2017-03-28 17:30:00,关于上海市北高新股份有限公司的问询函,600604,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129077458533654.pdf
4520,2017-03-28 18:20:01,关于上海新梅置业股份有限公司的定期报告事后审核意见函,600732,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129077458546288.pdf
4521,2017-03-28 19:40:01,关于上海润达医疗科技股份有限公司的问询函,603108,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129077458557507.pdf
4522,2017-03-27 18:40:01,关于腾达建设集团股份有限公司的问询函,600512,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129077458419897.pdf
4523,2017-03-29 17:12:14,关于鹏起科技发展股份有限公司的定期报告事后审核意见函,600614,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129077458633032.pdf
4524,2017-03-27 20:10:01,关于杭州天目山药业股份有限公司的问询函,600671,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129077458440652.pdf
4525,2017-03-27 20:30:01,关于河北金牛化工股份有限公司的问询函,600722,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129077458442599.pdf
4526,2017-03-30 17:10:01,关于茂业商业股份有限公司的定期报告事后审核意见函,600828,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129077458703933.pdf
4527,2017-03-27 19:20:01,关于浙江天成自控股份有限公司的问询函,603085,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129077458430349.pdf
4528,2017-03-27 17:10:24,关于深圳市共进电子股份有限公司年度利润分配预案事项的问询函,603118,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129077458354119.pdf
4529,2017-03-27 18:30:01,关于上海沪工焊接集团股份有限公司的问询函,603131,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129077458416152.pdf
4530,2017-03-27 20:10:01,关于北京高能时代环境技术股份有限公司的问询函,603588,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/8129077458440349.pdf
4531,2017-03-27 17:10:24,关于南威软件股份有限公司的定期报告事后审核意见函,603636,定期报告事后审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/opinion/c/8129077458378337.pdf
4532,2017-03-24 17:10:02,关于国旅联合股份有限公司的重大资产重组预案审核意见函,600358,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129016373623497.pdf
4533,2017-03-24 17:10:01,关于贵人鸟股份有限公司的重大资产重组预案审核意见函,603555,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/8129016373632187.pdf
4534,2017-11-20 13:38:30,关于对上海三爱富新材料股份有限公司重大资产购买及出售暨关联交易预案信息披露的二次问询函,600636,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421134.pdf
4535,2017-11-20 13:39:08,关于对东方电气股份有限公司发行股份购买资产暨关联交易预案信息披露的问询函,600875,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421135.pdf
4536,2017-11-20 13:40:36,关于对北京天坛生物制品股份有限公司重大资产出售及购买暨关联交易草案信息披露的问询函,600161,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421137.pdf
4537,2017-11-20 13:33:40,关于对时代出版传媒股份有限公司发行股份购买资产并募集配套资金暨关联交易预案信息披露的问询函,600551,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421136.pdf
4538,2017-03-13 09:59:04,关于对厦门华侨电子股份有限公司2016年年度报告的事后审核问询函,600870,年报审核问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4248589.pdf
4539,2017-11-20 13:42:25,关于对广安爱众股份有限公司发行股份购买资产并募集配套资金暨关联交易预案信息披露的问询函,600979,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421138.pdf
4540,2017-11-20 13:43:50,关于对宁波维科精华集团股份有限公司重大资产重组草案的审核意见函,600152,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421139.pdf
4541,2017-11-20 13:45:38,关于对浙报传媒集团股份有限公司重大资产出售暨关联交易预案信息披露的问询函,600633,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421141.pdf
4542,2017-11-20 13:44:56,关于对兰州兰石重型装备股份有限公司发行股份及支付现金购买资产预案信息披露的问询函,603169,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421140.pdf
4543,2017-03-14 10:41:34,关于对西藏旅游股份有限公司2016年年度报告的事后审核问询函,600749,年报审核问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4249424.pdf
4544,2017-11-20 13:46:23,关于对北京兆易创新科技股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易预案信息披露的问询函,603986,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421143.pdf
4545,2017-11-20 13:47:01,关于对中昌大数据股份有限公司发行股份及支付现金购买资产暨关联交易预案信息披露的问询函,600242,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421144.pdf
4546,2017-11-20 13:47:56,关于对广东东阳光科技控股股份有限公司发行股份购买资产暨关联交易草案信息披露的问询函,600673,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421145.pdf
4547,2017-11-20 13:33:20,关于对洛阳玻璃股份有限公司发行股份购买资产并募集配套资金暨关联交易预案信息披露的问询函,600876,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421146.pdf
4548,2017-03-02 13:12:49,关于对贵州赤天化股份有限公司2016年年度报告的事后审核问询函,600227,年报审核问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4243861.pdf
4549,2017-11-20 13:49:25,关于对浙江健盛集团股份有限公司重大资产重组预案信息披露的问询函,603558,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421147.pdf
4550,2017-11-20 13:38:01,关于对新疆塔里木农业综合开发股份有限公司重大资产出售预案信息披露的二次问询函,600359,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421133.pdf
4551,2017-02-20 18:24:10,关于对山西安泰集团股份有限公司2016年度报告的事后审核问询函,600408,年报审核问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4239280.pdf
4552,2017-11-20 13:50:54,关于对宝胜科技创新股份有限公司重大资产购买预案信息披露的二次问询函,600973,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421148.pdf
4553,2017-11-20 13:28:28,关于对恒力石化股份有限公司发行股份购买资产并募集配套资金暨关联交易预案信息披露的二次问询函,600346,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421132.pdf
4554,2017-11-20 13:51:25,关于对宝胜科技创新股份有限公司重大资产购买预案信息披露的问询函,600973,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421149.pdf
4555,2017-11-20 13:53:20,关于对上海贝岭股份有限公司发行股份及支付现金购买资产并募集配套资金预案信息披露的问询函,600171,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421152.pdf
4556,2017-11-20 13:52:45,关于对安徽应流机电股份有限公司发行股份及支付现金购买资产草案信息披露的问询函,603308,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421151.pdf
4557,2017-11-20 13:52:02,关于对恒力石化股份有限公司发行股份购买资产并募集配套资金暨关联交易预案信息披露的问询函,600346,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421150.pdf
4558,2017-11-20 13:53:54,关于对新疆塔里木农业综合开发股份有限公司重大资产出售预案信息披露的问询函,600359,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421153.pdf
4559,2017-11-20 13:34:38,关于对凌云工业股份有限公司发行股份及支付现金购买资产并募集配套资金暨关联交易预案信息披露的问询函,600480,重大资产重组预案审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/enquiry/c/4421154.pdf
4560,2017-01-04 11:03:18,关于对哈尔滨秋林集团股份有限公司信托理财事项的二次问询函,600891,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4224344.pdf
4561,2017-01-04 11:03:00,关于对中房置业股份有限公司权益变动有关事项的二次问询函,600890,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4224343.pdf
4562,2017-01-04 10:57:03,关于对甘肃刚泰控股（集团）股份有限公司发行股份购买资产并募集配套资金预案信息披露的问询函,600687,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4224338.pdf
4563,2017-01-04 10:58:17,关于对上海申达股份有限公司重大资产购买预案信息披露的问询函,600626,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4224337.pdf
4564,2017-01-04 11:02:18,关于对广东科达洁能股份有限公司沈阳法库项目事项的问询函,600499,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4224342.pdf
4565,2017-01-04 11:01:55,关于对匹凸匹金融信息服务（上海）股份有限公司投资性房地产相关事项的问询函,600696,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4224341.pdf
4566,2017-01-04 11:01:29,关于对四川和邦生物科技股份有限公司有关非公开发行碳纤维募投项目的问询函,603077,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4224340.pdf
4567,2017-01-04 11:00:09,关于对哈尔滨秋林集团股份有限公司信托理财事项的问询函,600891,问询函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4224339.pdf
4568,2016-12-27 16:23:43,关于对吉林森林工业股份有限公司发行股份购买资产并募集配套资金暨关联交易预案信息披露的问询函,600189,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4220933.pdf
4569,2016-12-27 16:22:53,关于对凤凰光学股份有限公司发行股份购买资产预案信息披露的问询函,600071,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4220928.pdf
4570,2016-12-27 16:22:27,关于对太原狮头水泥股份有限公司重大资产出售暨关联交易报告书（草案）信息披露的问询函,600539,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4220926.pdf
4571,2016-12-27 16:23:20,关于对美都能源股份有限公司重大资产购买报告书信息披露的问询函,600175,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4220924.pdf
4572,2016-12-27 16:22:03,关于对上海陆家嘴金融贸易区开发股份有限公司重大资产购买报告书（草案）信息披露的问询函,600663,并购重组审核意见函,www.sse.com.cn/disclosure/credibility/supervision/inquiries/maarao/c/4220931.pdf
